Date,0
2015-01-05,-0.01436096499773629
2015-01-06,-0.006514295484506905
2015-01-07,0.009861489116985162
2015-01-08,0.017670826342135952
2015-01-09,-0.0026062569315603358
2015-01-12,-0.009027746759516266
2015-01-13,0.001093944251091559
2015-01-14,-0.0003376600580756107
2015-01-15,-0.008314941645873094
2015-01-16,0.009183182690578925
2015-01-20,7.385443290546667e-05
2015-01-21,0.004366282825123746
2015-01-22,0.013242208715101289
2015-01-23,-0.00414855923350442
2015-01-26,0.0007170467173692386
2015-01-27,-0.010123768483434742
2015-01-28,-0.005925847843772543
2015-01-29,0.007636453355031504
2015-01-30,-0.012123068352398791
2015-02-02,0.006340746060573386
2015-02-03,0.01172576129795409
2015-02-04,0.0007398514074520302
2015-02-05,0.0029849457945202535
2015-02-06,-0.009795323173993046
2015-02-09,-0.0009160517067457755
2015-02-10,0.01017710126305091
2015-02-11,0.0020027260391208834
2015-02-12,0.014812904644709333
2015-02-13,0.0037002655031971978
2015-02-17,-0.0011285716388898812
2015-02-18,0.003898447489502561
2015-02-19,-0.0011292084433982687
2015-02-20,0.008924728543542688
2015-02-23,0.0010191016575340542
2015-02-24,0.003545970927036062
2015-02-25,0.00046901473925263173
2015-02-26,-0.003540811846019479
2015-02-27,-0.005618634849793192
2015-03-02,0.007127908177405056
2015-03-03,-0.0047278435187933935
2015-03-04,-0.003722645230597062
2015-03-05,0.0051414974795364185
2015-03-06,-0.01418546347167762
2015-03-09,0.002601368068555172
2015-03-10,-0.012263162294042899
2015-03-11,-0.0006304798216138429
2015-03-12,0.009514998035819674
2015-03-13,-0.0031852999790710126
2015-03-16,0.012979761170076003
2015-03-17,-0.0010256327546719212
2015-03-18,0.009858121088971558
2015-03-19,0.000604172605064397
2015-03-20,0.009909167346842142
2015-03-23,-0.002512364047515376
2015-03-24,-0.006464699374698685
2015-03-25,-0.018070685064397976
2015-03-26,-0.002517670048168266
2015-03-27,0.005965692317797191
2015-03-30,0.009915030610124635
2015-03-31,-0.005369997481075633
2015-04-01,0.005601580301942812
2015-04-02,0.0035559701650584507
2015-04-06,0.003765983458496521
2015-04-07,-0.001810667185566963
2015-04-08,0.003971022214607967
2015-04-09,0.0024719149102511023
2015-04-10,0.001346243926907893
2015-04-13,-0.005721225765263012
2015-04-14,0.002052403342966156
2015-04-15,0.003922329387947698
2015-04-16,-0.0029928284883264933
2015-04-17,-0.011091746134685092
2015-04-20,0.005608370203528441
2015-04-21,0.006809609896710488
2015-04-22,0.003487592211829456
2015-04-23,0.002162381191190699
2015-04-24,-0.001120082843522705
2015-04-27,-0.0007555524865938422
2015-04-28,-0.00787941974909602
2015-04-29,-0.0035485339956028163
2015-04-30,-0.009293504535913918
2015-05-01,0.017853565907769698
2015-05-04,0.0005652918596414525
2015-05-05,-0.01623928253321986
2015-05-06,-0.003109138740059154
2015-05-07,0.008402983074643733
2015-05-08,0.009565319890877845
2015-05-11,-0.003542930216918241
2015-05-12,0.0009877892220256479
2015-05-13,7.522574977484085e-05
2015-05-14,0.011432166597889695
2015-05-15,0.0001835333483113955
2015-05-18,0.0017113343874723434
2015-05-19,-0.0003671819635631304
2015-05-20,0.00028053294370429684
2015-05-21,-0.003597546448706455
2015-05-22,0.004674533948934663
2015-05-26,-0.009257641611869007
2015-05-27,0.010931194525450714
2015-05-28,6.087156390782494e-05
2015-05-29,-0.0048016290757191046
2015-06-01,0.0024678688669134362
2015-06-02,-0.0029018212107627585
2015-06-03,0.0022238391962350916
2015-06-04,-0.0058032929457690185
2015-06-05,-0.000633194283459799
2015-06-08,-0.007767329497836224
2015-06-09,0.002082158738081281
2015-06-10,0.011203189711851413
2015-06-11,0.0029451183041789533
2015-06-12,-0.007414448488003206
2015-06-15,-0.001711131400953092
2015-06-16,0.0078779880836615
2015-06-17,0.00234886046108568
2015-06-18,0.009679289859645031
2015-06-19,-0.003969369973560539
2015-06-22,0.0037419335347062387
2015-06-23,-0.002970768118749256
2015-06-24,-0.007075043769085155
2015-06-25,-0.0034606883316347275
2015-06-26,-0.0033399075221370645
2015-06-29,-0.020525966166284167
2015-06-30,0.0018555289936114507
2015-07-01,0.0042107646528854485
2015-07-02,-0.0012279125320973576
2015-07-06,-0.002397131287534613
2015-07-07,0.004623143466097046
2015-07-08,-0.014271018623135836
2015-07-09,-0.0002948858878129636
2015-07-10,0.009860214344589177
2015-07-13,0.009288121208075765
2015-07-14,0.0008420030344904062
2015-07-15,-0.0032584226975065273
2015-07-16,0.005244845767667248
2015-07-17,-0.0018579522576378158
2015-07-20,0.0040152682399588495
2015-07-21,-0.004608852198924591
2015-07-22,0.003434053184545815
2015-07-23,0.000996750472325143
2015-07-24,-0.005919232915579765
2015-07-27,-0.007173346446786129
2015-07-28,0.011842022864746515
2015-07-29,0.006472096693013084
2015-07-30,0.006219973956147471
2015-07-31,0.00919079130498913
2015-08-03,-0.0010983369933812526
2015-08-04,-0.0047301916172928045
2015-08-05,0.013045195380259918
2015-08-06,-0.015758744087243055
2015-08-07,0.00883133450635084
2015-08-10,0.011164834996252882
2015-08-11,-0.009242727352475551
2015-08-12,0.005758301932956571
2015-08-13,-0.0026557415426996652
2015-08-14,0.007944505358706784
2015-08-17,0.006321932411134742
2015-08-18,-0.0021023845517080236
2015-08-19,-0.004984267533334661
2015-08-20,-0.017993005942735354
2015-08-21,-0.025121384710253717
2015-08-24,-0.028620944150755386
2015-08-25,-0.012765390291004118
2015-08-26,0.034820074640812014
2015-08-27,0.01932768763632736
2015-08-28,0.00039860679608755056
2015-08-31,-0.009650934305954042
